Drug_ID	Target_ID	Y
drg_50165272	3K5V	2.426511261
drg_50165725	3G58	-1.15490196
drg_50165856	5Z4O	5.301029996
drg_50165859	6WK8	4.301029996
drg_50167395	1GZ8	6
drg_50167742	3SA0	4.25163822
drg_50167743	4Y9F	3.093421685
drg_50167947	4I0I	2.672097858
drg_50168357	3N4L	1.770852012
drg_50168638	3MYG	1.113943352
drg_50168843	3OOZ	1.505149978
drg_50168871	3TZM	2.096910013
drg_50168887	7F35	3.973127854
drg_50168899	2XK8	3.113943352
drg_50168900	2XKF	5
drg_50168905	2XKD	3.204119983
drg_50168906	2XKC	3.414973348
drg_50169094	3LN0	2.86923172
drg_50169106	3PA3	0
drg_50169162	3PA4	0.4771212547
drg_50169415	3MQE	3.008600172
drg_50169434	3LN0	2.838849091
drg_50169435	3NTG	0.3010299957
drg_50170206	3OT8	4.602059991
drg_50170436	2XBJ	2.278753601
drg_50170446	2XM8	3.653212514
drg_50172103	3QQU	0.9242792861
drg_50172176	3PI5	2.977723605
drg_50172377	5UL1	2.62324929
drg_50172584	3OVM	0.4313637642
drg_50172689	3QK0	0.4771212547
drg_50173276	7XM9	0.4771212547
drg_50173277	4OMW	3.875639937
drg_50174304	3HLL	1.230448921
drg_50174305	3ROC	1.079181246
drg_50174420	1S64	3.301029996
drg_50175023	3B8Z	0.07918124605
drg_50175106	3S4Q	4.397940009
drg_50175450	2VIN	5.531478917
drg_50175872	5I3V	1.204119983
drg_50176146	1VDV	0.7634279936
drg_50176485	3S7M	1.77815125
drg_50176561	1HY7	3.611723308
drg_50176722	3S7L	1.903089987
drg_50177464	5DA3	3.92860066
drg_50177479	6CZ3	4.301029996
drg_50179010	4O7F	1.397940009
drg_50179104	7B44	5
drg_50181229	7WGP	4.832508913
drg_50182707	3HKC	3.491361694
drg_50185035	6A23	6.431363764
drg_50185039	7YY5	6.544068044
drg_50191710	6GRO	1.919078092
drg_50191796	1N6B	5.255272505
drg_50192468	4HKV	4.342422681
drg_50192470	3PAX	4.230448921
drg_50192501	4GV7	3.748188027
drg_50192505	5AFY	4.342422681
drg_50192509	5N3S	5.447158031
drg_50193106	5WDJ	1.579783597
drg_50193452	6C94	3.361727836
drg_50194883	6K9V	2.72427587
drg_50195612	6GIC	4.176091259
drg_50196639	2WXL	0.9493900066
drg_50197300	3S2A	0.361727836
drg_50197471	3SN7	3.698970004
drg_50197472	3SNI	3.267171728
drg_50197561	5A6I	5.967079734
drg_50197563	6AK4	1.10720997
drg_50198048	4WOV	2.556302501
drg_50198160	7ZY2	3.806179974
drg_50198165	4ABB	2.301029996
drg_50198747	3U6A	1.568201724
drg_50198749	3U6A	1.892094603
drg_50198827	3WQH	4.861534411
drg_50198957	2YM7	2.113943352
drg_50198974	2YM8	1.113943352
drg_50198996	2YM6	2.944482672
drg_50199004	2YM5	2.633468456
drg_50199008	2YM4	3.176091259
drg_50199072	5L7T	4.350151067
drg_50199295	4A4L	4
drg_50199413	5XOH	5.698970004
drg_50199415	1Z11	5.698970004
drg_50199431	6JF0	5.698970004
drg_50199608	7QWN	5.352182518
drg_50199618	5BOY	4.176091259
drg_50199629	5BOT	5.698970004
drg_50199818	2YIG	1.897627091
drg_50200427	6YTG	4
drg_50201444	4AT5	4.113943352
drg_50201460	4AFJ	4
drg_50203266	1KTT	3.176091259
drg_50203420	1E7C	6.462397998
drg_50203867	1VE7	6
drg_50203897	5GWE	6.301029996
drg_50204204	2IUQ	4.176091259
drg_50206437	4HJL	4.255272505
drg_50206447	7NNY	5.113943352
drg_50206454	1D6U	3.644438589
drg_50206472	3L4L	3.593286067
drg_50206473	7PN4	4.397940009
drg_50206474	3U3K	5.146128036
drg_50206476	2HMK	4.986771734
drg_50206918	5EKN	1.113943352
drg_50207034	2DS1	3
drg_50207503	3VS4	4.065206128
drg_50208926	4FTO	0.4771212547
drg_50210133	3BIZ	1
drg_50210776	2VO3	3.146128036
drg_50210778	2VO0	2.698970004
drg_50212993	6KNZ	4.301029996
drg_50213389	2WTI	1.963787827
drg_50213391	2WTD	2.322219295
drg_50213399	2WTJ	3.397940009
drg_50213407	3IN4	1.477121255
drg_50213410	3IN4	1.602059991
drg_50213436	1R0E	2.602059991
drg_50213903	2XF0	4.477121255
drg_50213907	2XEY	3.812913357
drg_50214744	3NY8	0.3979400087
drg_50215069	1FM8	3.579783597
drg_50215307	2YER	1.301029996
drg_50215317	3TKI	-1.301029996
drg_50215334	3TKH	1.672097858
drg_50216003	4DJW	2.799340549
drg_50216038	4DK7	1.301029996
drg_50216049	4DK8	3.255272505
drg_50216059	3QA2	2.322219295
drg_50216060	3QAI	0.903089987
drg_50216325	4DUS	0.6989700043
drg_50216438	3U9N	1.875061263
drg_50217094	3ARA	2.505149978
drg_50217347	5N7V	3.698970004
drg_50217961	7JX0	4
drg_50218334	3TXO	0.9542425094
drg_50218540	4B00	0.3010299957
drg_50218889	4ANU	4
drg_50218895	4ANW	2.888179494
drg_50218967	3FH8	1.414973348
drg_50219413	5DLR	2.176091259
drg_50219618	4G31	2.609594409
drg_50219625	4G34	1.079181246
drg_50219694	3MTH	4.698970004
drg_50219770	3VV8	4.23299611
drg_50219783	3VV7	3.662757832
drg_50219797	3VV6	5.195899652
drg_50219803	3HVG	6.396199347
drg_50219837	1MS6	1.278753601
drg_50220155	3UDN	4.086359831
drg_50220156	3UDM	4.932980822
drg_50220157	3UDY	3.796574333
drg_50220166	3UDR	4.041392685
drg_50220168	3UDJ	5.383815366
drg_50220169	3UDK	4.505149978
drg_50220171	3UDH	6.041392685
drg_50220192	4B05	3.681241237
drg_50220210	4AZY	1.342422681
drg_50220393	4FRI	3.707570176
drg_50220431	4FRJ	2.447158031
drg_50220449	4FRK	0.903089987
drg_50220693	4FM7	2
drg_50220694	4FM8	3.380211242
drg_50220798	4B1D	1.380211242
drg_50220810	4B1C	2.278753601
drg_50221034	4G2W	0.2041199827
drg_50221056	4G2Y	3
drg_50221069	5J6S	3.121887985
drg_50221218	2J9M	1.301029996
drg_50222066	7BNF	7.544000004
drg_50222439	1UOU	1.301029996
drg_50223149	4NY4	1.568201724
drg_50223248	4ACX	1.544068044
drg_50224281	4GJA	2.698970004
drg_50224284	4GJ8	2
drg_50224312	7JJG	3.380211242
drg_50224572	4I4F	4
drg_50224574	4EBV	3.707570176
drg_50224749	4BCP	1.146128036
drg_50225012	4HZT	2.875061263
drg_50225013	4I11	4.434568904
drg_50225049	4JOO	4.566201719
drg_50225051	4JPC	1.973127854
drg_50225053	4JP9	1.380211242
drg_50225097	4JPE	2.139879086
drg_50225159	4J0Z	1.886490725
drg_50225163	4J1K	1.113943352
drg_50225165	4J1I	1.602059991
drg_50225166	4J1C	2.602059991
drg_50225188	4J1H	2.889861721
drg_50225213	3ZLQ	2.264817823
drg_50225219	4BEK	4.614897216
drg_50226325	4AJW	1.880813592
drg_50226358	7SEX	1.477121255
drg_50228189	7EJI	5.698970004
drg_50228810	5CQG	3.698970004
drg_50228952	1N9A	3.653212514
drg_50229202	5CXZ	1.531478917
drg_50231372	5LBW	0.6989700043
drg_50232179	4BIE	2.399673721
drg_50232180	4BIB	2.399673721
drg_50232183	4BID	0.8976270913
drg_50232185	4BHN	0.7993405495
drg_50232590	1H36	1.278753601
drg_50233446	4PF3	1.707570176
drg_50234064	3WV2	4
drg_50234104	3WV3	1.380211242
drg_50234436	6NYB	4
drg_50235032	3TGS	2.785329835
drg_50235827	4HCY	5.633468456
drg_50236143	6YTE	2.919078092
drg_50236508	4XNU	2.84509804
drg_50237033	4TPK	5.005180513
drg_50237034	4TPK	5.009025742
drg_50237425	3HSW	4.462397998
drg_50237893	4CYN	4.380211242
drg_50237894	4CGL	3.146128036
drg_50237895	4CGN	4.799340549
drg_50238232	4W7P	1.505149978
drg_50238474	3KI6	1.397940009
drg_50238602	5WHO	6
drg_50239405	3WQQ	2.462397998
drg_50239411	3WQR	1.84509804
drg_50239430	3WQS	2.653212514
drg_50239686	4RA4	1.204119983
drg_50239701	4RA5	0.6020599913
drg_50240352	4TVK	-0.1426675036
drg_50240536	1JJ9	4.477121255
drg_50240660	3H0V	0.9542425094
drg_50241000	3HNG	2.255272505
drg_50241697	4I3L	4.477121255
drg_50241700	4I3K	3.986771734
drg_50242240	4BVB	3.28780173
drg_50244011	5C8Y	3.255272505
drg_50244134	4PK5	3.477121255
drg_50244143	4PK6	3.278753601
drg_50244166	4P6E	3.11058971
drg_50244169	4P6G	0.8864907252
drg_50244250	5XRB	1.72427587
drg_50244267	5XR9	1.643452676
drg_50244276	4LWI	1.361727836
drg_50244281	4LWH	1.431363764
drg_50244316	5XQE	1.579783597
drg_50244321	5XQD	1.568201724
drg_50244324	4LWE	1.84509804
drg_50244338	4QYY	4.477121255
drg_50244403	4QYY	3.079181246
drg_50244517	4WIV	2.804139432
drg_50244570	4ALH	4.812913357
drg_50244633	4UY1	2.499687083
drg_50244754	4L19	3.380211242
drg_50244907	4Q1E	0.84509804
drg_50245630	5U12	4.395850376
drg_50246187	4RCE	3.041392685
drg_50246188	4RCD	3.361727836
drg_50246273	6MA8	4.283979284
drg_50246371	4U93	1.113943352
drg_50247807	4PM0	1.653212514
drg_50247843	4RJ5	3.247973266
drg_50247844	4RJ4	2.029383778
drg_50247846	4RJ3	3.605305046
drg_50248160	4RCF	0.6020599913
drg_50248546	4UYE	2.991226076
drg_50249214	4RRS	2.322219295
drg_50249215	4R5N	1.880813592
drg_50249217	4RRO	1.414973348
drg_50249220	4RRN	1.681241237
drg_50249262	4N00	0.9956351946
drg_50249263	6MAZ	0.4771212547
drg_50249269	4A30	3.86332286
drg_50249275	4UWI	2.591064607
drg_50249340	4WKE	2.968482949
drg_50249341	4WKI	3.62324929
drg_50249345	4WK7	4.698970004
drg_50250963	7B3F	5.008600172
drg_50251921	5GI8	4.276461804
drg_50252343	4QYH	1.991226076
drg_50252361	4QYG	4
drg_50252377	4QYE	3.079181246
drg_50252391	4RIO	4.301029996
drg_50252606	4WLB	2.255272505
drg_50252651	1Q6K	1.414973348
drg_50253884	6PH7	5
drg_50253919	5G1U	5
drg_50254007	6PEL	5
drg_50256496	5AR7	2.361727836
drg_50256616	4ABF	2.84509804
drg_50256713	5BX7	4.568201724
drg_50256725	7X6K	4.041392685
drg_50256755	7F6X	4.897627091
drg_50257221	2V61	1.113943352
drg_50257236	2V60	1.716003344
drg_50257480	3IE3	2.903089987
drg_50257780	7UCH	6.750508395
drg_50258628	4RLS	2.556302501
drg_50258938	4QJ1	1.301029996
drg_50262602	3WZU	3.113943352
drg_50262673	2Q38	3.556302501
drg_50263288	4WX4	3
drg_50263352	4ALX	0.5682017241
drg_50263456	4XHK	0.6989700043
drg_50263508	2A1H	1.431363764
drg_50263814	4O0V	3.301029996
drg_50263817	4O0Y	1.819543936
drg_50263889	4UMR	5.204119983
drg_50264199	4D2W	4.491361694
drg_50264313	4UMP	3.491361694
drg_50264331	4WAF	-0.3010299957
drg_50264596	4TPT	1.963787827
drg_50264627	5RSS	5.698970004
drg_50266439	2C67	2.301029996
drg_50268065	4KBZ	3.447158031
drg_50271202	4LM0	3.397940009
drg_50271380	3TTZ	1
drg_50273021	5TGL	3.551449998
drg_50273065	1RW8	2.243038049
drg_50274305	4CWR	4
drg_50274308	4CWS	4
drg_50275257	7LWD	3.633468456
drg_50275972	8AOA	4.681241237
drg_50276253	4URK	1.602059991
drg_50276515	2D0E	3.748188027
drg_50276516	2EI1	3.401400541
drg_50276691	4Q9Z	3.612783857
drg_50276710	4Q9Z	3.707570176
drg_50276731	5M8U	5
drg_50276745	1HLD	5
drg_50276747	7M1J	5
drg_50276750	2A9W	5
drg_50276751	4Q9S	5.656098202
drg_50276757	7LZO	4.531478917
drg_50276780	5MAA	5
drg_50277616	6RKU	6.146128036
drg_50277951	5T6K	1
drg_50279939	7E9G	1.832508913
drg_50280568	6DL9	5
drg_50280645	1X7E	3.061452479
drg_50280659	1X76	1.662757832
drg_50280669	1U9E	2.245512668
drg_50280963	4BCR	4.559906625
drg_50281096	1TOW	5
drg_50282350	5AP3	1.544068044
drg_50283397	1U3R	0.6989700043
drg_50283595	1U3S	0.1461280357
drg_50284166	4PYV	2.301029996
drg_50284271	4IJU	0.7075701761
drg_50284274	4IJW	0.2041199827
drg_50284926	5ZO7	1.146128036
drg_50284930	5ZO8	2.220108088
drg_50284955	6HKY	1.255272505
drg_50285568	5WCM	2.602059991
drg_50286330	4AN0	-0.6989700043
drg_50286593	4OBZ	4.477121255
drg_50286721	1U9W	1.643452676
drg_50286724	1U9X	0.84509804
drg_50287783	4NY9	0.4771212547
drg_50287830	4BGG	1.176091259
drg_50287952	8DQP	5.22685757
drg_50288441	4PY1	2.587710965
drg_50288954	1XOG	2.982271233
drg_50288956	1XOE	1.748188027
drg_50289153	4QL8	-0.15490196
drg_50289334	2QZO	3.113943352
drg_50289354	2QA6	1.681241237
drg_50289419	7C2Z	2.301029996
drg_50289430	4HLM	4.602059991
drg_50289441	4HLF	4.602059991
drg_50291142	4U44	0.903089987
drg_50291611	6L50	4.72427587
drg_50291665	6TCA	3.176091259
drg_50291752	5CEO	1.477121255
drg_50291826	4W8E	3.974511693
drg_50292068	4UZH	4.301029996
drg_50292917	5NLX	1.51851394
drg_50293422	1TOM	3.213517757
drg_50293660	6TP6	1.230448921
drg_50294254	4WRS	3.568201724
drg_50294261	4WRS	0.4771212547
drg_50294768	4XKX	2.819543936
drg_50294831	6FFI	0.903089987
drg_50297308	3PPM	0
drg_50297794	7PJB	5.379999472
drg_50297835	7WXX	5.609999704
drg_50298308	4NNS	3.897627091
drg_50298309	4NNT	3.602059991
drg_50301673	4A9S	1.785329835
drg_50301721	3C4F	3.278753601
drg_50305372	4Y2Y	3.954242509
drg_50305373	4Y2X	2.707570176
drg_50305374	4Y2V	4.959041392
drg_50305375	4Y2U	5.763427994
drg_50305377	4Y2T	5.176091259
drg_50305378	4Y2S	4.716003344
drg_50305379	4Y2Q	6.079181246
drg_50305380	4Y2P	6.342422681
drg_50305381	4Y2J	5.903089987
drg_50305938	4Y2B	0.6434526765
drg_50306071	1YW2	2.662757832
drg_50307770	1ZAF	1.301029996
drg_50309131	3S7S	2.954242509
drg_50309143	5CTB	1.397940009
drg_50309154	6IIK	3.602059991
drg_50310351	1YY4	0.4014005408
drg_50310381	1YYE	2.322219295
drg_50311924	4QR5	1.77815125
drg_50311929	5DFC	2.897627091
drg_50311969	4HXN	5
drg_50311974	4HXR	3.612783857
drg_50312078	4QR3	3.146128036
drg_50312109	4QR4	2.397940009
drg_50312476	4JGD	2.749736316
drg_50312487	2VBA	4
drg_50312853	4AMI	1.698970004
drg_50313038	4J36	1.301029996
drg_50314042	3WZK	1.763427994
drg_50314063	3WZJ	0.8195439355
drg_50314253	1V79	1.176091259
drg_50314255	1NDY	2.755874856
drg_50314258	2E1W	1.204119983
drg_50314957	5BNJ	4
drg_50315426	4OYQ	3.62324929
drg_50316007	4PTG	0.7708520116
drg_50316017	4PTE	1.86923172
drg_50316028	4PTC	0.04139268516
drg_50316199	3OKV	3.255272505
drg_50316201	2X7U	1.531478917
drg_50316203	3OIM	3
drg_50316352	3V35	3.914871818
drg_50316357	2XN3	4.886490725
drg_50316444	3SMQ	3.204119983
drg_50316559	4JLG	0.3010299957
drg_50316564	6I8Y	0.5185139399
drg_50317398	4AC3	5.301029996
drg_50317492	4AA7	3.301029996
drg_50318529	6R68	4.973127854
drg_50318562	6R6I	4.612783857
drg_50319169	1ZGV	3
drg_50320548	4WPN	2.322219295
drg_50320562	4X4L	3.662757832
drg_50320563	4X0T	1.755874856
drg_50321574	7W2H	4
drg_50321810	1ZZ2	3.77815125
drg_50321818	1ZYJ	3.176091259
drg_50322292	2ATI	1.361727836
drg_50322743	4X2L	4.556302501
drg_50322838	4XYF	0.6989700043
drg_50322845	4XMO	0.4771212547
drg_50322925	1ZXL	2.397940009
drg_50322926	1ZXB	2.491361694
drg_50322934	1ZSN	2.255272505
drg_50322944	1ZW1	2.556302501
drg_50323529	7BL8	2.133538908
drg_50324263	2P9A	3.816903839
drg_50324267	2Q93	5.301029996
drg_50324271	2Q95	3.193124598
drg_50324284	2Q92	5.250420002
drg_50324291	2EVC	5.004321374
drg_50324296	2Q96	5.281033367
drg_50324306	2EVM	5.100370545
drg_50324333	2Q94	5.230448921
drg_50324787	1HUZ	1.361727836
drg_50325344	1WZY	2.748188027
drg_50325347	1TVO	3.278753601
drg_50325348	1ZP5	5.301029996
drg_50325379	4DXD	1.740362689
drg_50325383	7P76	3.836324116
drg_50326039	4F1L	4.301029996
drg_50326040	4F1Q	4.301029996
drg_50327808	7YYC	4.903957709
drg_50328395	2OOZ	6
drg_50328399	7FKN	5.274157849
drg_50328401	1Z42	4.392696953
drg_50328414	1IUU	6
drg_50328983	4D2R	1.301029996
drg_50329843	4XRZ	2.777426822
drg_50330292	5XF5	4.875061263
drg_50330293	1N1M	3.477121255
drg_50330298	5XF3	4.653212514
drg_50330842	5AJX	2.201397124
drg_50330847	5AK0	2.912753304
drg_50330862	5AJZ	3.303196057
drg_50330928	4I5I	5
drg_50330942	4I5I	1.799340549
drg_50330950	4N9A	5
drg_50333132	6NR3	1.763427994
drg_50333794	5AIV	2.230448921
drg_50333880	5AIS	2.255272505
drg_50333888	5AIX	1.77815125
drg_50333896	3KXO	2.301029996
drg_50334617	7ODN	4
drg_50335178	7KP6	1.73239376
drg_50335187	7KP6	0.7781512504
drg_50335252	4PJV	-0.2218487496
drg_50335270	2A8H	0.903089987
drg_50335494	7F43	0.5051499783
drg_50335504	3RAS	2.075546961
drg_50335505	2Y1D	1.770852012
drg_50335563	6L5S	7.397940009
drg_50335692	2F0Y	-1.045757491
drg_50335893	5WBE	2.643452676
drg_50336040	5AES	6.113943352
drg_50336354	4XUC	1.204119983
drg_50336355	4XUD	2.301029996
drg_50337201	2ETM	2.301029996
drg_50337607	4WAG	5
drg_50338110	5WMT	3.079181246
drg_50338555	5ENK	0.903089987
drg_50338641	5EA7	4.439332694
drg_50338660	7NN8	4.320146286
drg_50339051	4DST	5.190331698
drg_50339135	6AWP	4.595496222
drg_50339405	4MMC	5.400000617
drg_50339415	7UL4	4.700002397
drg_50339420	7ERC	4.700002397
drg_50339478	6W1Y	4.300008203
drg_50339518	6DGO	3.977723605
drg_50339583	3S3M	4.826074803
drg_50339718	3ROA	1.414973348
drg_50341047	6QY9	1.968482949
drg_50341888	4XUZ	6
drg_50342039	4Y46	1.079181246
drg_50342049	4Y5H	1.819543936
drg_50344170	2GIU	2.11058971
drg_50344177	2GIU	0.2552725051
drg_50344537	2G0G	2.709269961
drg_50347415	4RVM	2.522444234
drg_50347512	4RVL	1.62324929
drg_50347518	4RVK	1.146128036
drg_50348088	4DEG	0.7781512504
drg_50348726	4YMJ	2.477121255
drg_50348741	4YPS	1.278753601
drg_50349907	4ZSM	6.602059991
drg_50349982	2GU8	0.6812412374
drg_50350919	4YO6	3.342422681
drg_50351395	1LT8	1.939519253
drg_50351591	5A5S	3.800029359
drg_50351603	5A5O	6
drg_50351605	5A5P	5
drg_50352913	6TOT	3.785329835
drg_50353509	4ZZN	3.875061263
drg_50353512	4ZZM	4
drg_50353525	4ZZO	3.602059991
drg_50353846	4ZIM	0.3802112417
drg_50354352	4YH3	4.414973348
drg_50354358	4YH4	4.301029996
drg_50354397	4W5I	2.276461804
drg_50355476	4Y2H	1.255272505
drg_50356502	1ZD3	4.556302501
drg_50356540	1ZD4	4.380211242
drg_50358612	6HDN	3.599992178
drg_50358617	5A5Q	4.099991234
drg_50358658	3MDM	1.204119983
drg_50358765	1CX2	1.698970004
drg_50358991	2GJ4	2.503790683
drg_50359574	2G9U	3.086359831
drg_50360324	4PNW	4.431363764
drg_50360325	4PNU	4.477121255
drg_50360335	4OVH	4.301029996
drg_50360338	4PNW	5.390935107
drg_50360340	4OVG	5.565847819
drg_50360346	4OVF	5.127104798
drg_50360350	4OVF	5.475671188
drg_50360602	2HK5	2.209515015
drg_50361186	4YVE	2.875061263
drg_50361191	5UZJ	4.414973348
drg_50361198	5BML	4.477121255
drg_50361512	4ZLZ	5
drg_50361514	4ZLY	3.544068044
drg_50363307	3LTN	2.301029996
drg_50363970	4YLK	3.531478917
drg_50363971	4YLL	3.079181246
drg_50363979	4YLJ	3.740362689
drg_50364550	1ZS0	2.908485019
drg_50364969	5A81	3.599992178
drg_50364973	5A82	3
drg_50365721	4RN0	0.3010299957
drg_50365727	4RN1	1.62324929
drg_50365729	4RN2	1.113943352
drg_50366086	3U8J	1.278753601
drg_50366220	1GPN	4.285557309
drg_50366226	1VOT	1.859738566
drg_50367811	3BLU	5.866877814
drg_50368043	3JWE	2.450249108
drg_50368393	2DUV	1.939519253
drg_50368541	2X7S	2.720985744
drg_50368543	2X7T	3
drg_50370161	4MY1	0.9542425094
drg_50370713	7EZP	2.653212514
drg_50371079	3JWR	5.668385917
drg_50371147	5I73	4.809559715
drg_50371552	3DNE	3.200029267
drg_50371593	4QT1	0.84509804
drg_50371660	4E1K	2.439332694
drg_50371663	4KNX	2.838219222
drg_50371668	4KPX	4.36361198
drg_50372603	2IEH	2.041392685
drg_50372815	3WV1	4
drg_50375103	7LR0	0.903089987
drg_50375246	4A79	2.477121255
drg_50375314	1GTB	4.985875357
drg_50375385	7WGO	5.364926034
drg_50375390	6D6U	6
drg_50375415	3KW4	4.86923172
drg_50375541	6ULB	3.437750563
drg_50375967	5Y2I	4.117271296
drg_50376418	2ORO	-0.5376020021
drg_50376475	3ZNP	5.117271296
drg_50376659	2OJ9	2.591064607
drg_50376894	1OEC	2.170261715
drg_50377662	2ORR	1.740362689
drg_50377665	2ORS	1.954242509
drg_50378641	5AL3	4.041392685
drg_50378646	5AL4	2.477121255
drg_50378647	5AL5	1.851258349
drg_50378843	5AL1	4.72427587
drg_50378844	5AL2	2.556302501
drg_50378847	5AKW	2.612783857
drg_50379133	2ORT	1.857332496
drg_50379226	5KTH	5
drg_50379803	1JHM	5.301029996
drg_50380215	5AKX	4.568201724
drg_50380732	4XT2	2.049218023
drg_50381386	3OC0	4.698970004
drg_50381717	2JH6	4.399673721
drg_50381718	2JH5	4.301029996
drg_50381719	2JH0	3.699837726
drg_50381763	6FFH	1.556302501
drg_50382165	3ANQ	2.380211242
drg_50384108	2P33	1.755874856
drg_50387506	1EH8	4.799340549
drg_50389601	2EI7	4.462397998
drg_50389616	2EI6	3.653212514
drg_50390414	4ZI0	3.919078092
drg_50390415	5FDD	4.799340549
drg_50390416	4YYL	3.986771734
drg_50391103	4L7B	3.477121255
drg_50391266	4PWK	4.544068044
drg_50391303	5OQ8	0.7781512504
drg_50391374	2VTL	1.672097858
drg_50391819	2VTN	2.929418926
drg_50393174	4JMB	2.041392685
drg_50393179	7AF0	1.84509804
drg_50393502	4XJT	3.857332496
drg_50393682	5WIK	0.6020599913
drg_50393839	4NUS	0.6989700043
drg_50393908	3HUC	1.812913357
drg_50395648	3D94	1.763427994
drg_50395787	3EJ2	5
drg_50395911	7NN4	6
drg_50396369	2X4Z	1.230448921
drg_50396590	4ZJI	2.509202522
drg_50396860	5BVN	0.5185139399
drg_50396866	5BVK	5
drg_50396941	4ZOP	0.7781512504
drg_50398321	5HQ0	1.477121255
drg_50398339	5LWE	1
drg_50398886	2QOE	5
drg_50399140	4ZZX	3.72427587
drg_50399151	5CGD	3.499961866
drg_50399194	5CGC	0.3979400087
drg_50399195	4OO9	1
drg_50399752	2QTB	4.477121255
drg_50399754	2FJP	4.934498451
drg_50399764	2QT9	4.447158031
drg_50400795	1T41	1.041392685
drg_50400796	2IS7	3.643452676
drg_50400799	1EKO	2.033423755
drg_50400807	2PZN	0.7781512504
drg_50400809	2INZ	3.544068044
drg_50400811	6GQI	4.833784375
drg_50400813	1FXH	4.982271233
drg_50401727	5WP1	5
drg_50401954	5BVF	-0.721246399
drg_50401962	5BVE	-2
drg_50401963	5BVD	-0.7958800173
drg_50402145	2R3J	2.755874856
drg_50403339	1Q1M	5.041392685
drg_50403709	1YOU	-0.2218487496
drg_50404014	4A9U	2.36361198
drg_50404033	4A9U	1.84509804
drg_50404355	3LT2	3.133538908
drg_50404373	3LT0	2.716003344
drg_50404378	4AC4	4.612783857
drg_50404381	2P98	3.63447727
drg_50405319	4K8K	3.230448921
drg_50406672	5DDF	2.828659897
drg_50406673	5DDE	1.812913357
drg_50406674	5DDD	2.414973348
drg_50406676	5DDB	1.913813852
drg_50406677	5DDA	3.218272854
drg_50406678	5DD9	2.891537458
drg_50406718	5DDC	1.963787827
drg_50406719	4GQ4	1.662757832
drg_50407223	5DAB	3.694605199
drg_50408669	4YFF	0.7993405495
drg_50408678	4YFI	2.698970004
drg_50408989	2VIP	3.716003344
drg_50408993	2VIO	4.602059991
drg_50408998	2VIV	2.716003344
drg_50408999	2VIW	1.857332496
drg_50409001	2VIN	6
drg_50409002	2VIQ	3.113943352
drg_50409070	7W7F	4
drg_50409119	7NWA	2.198657087
drg_50409130	5BWU	2.899820502
drg_50409132	5BWV	2.800029359
drg_50409142	5BWW	4
drg_50409164	5BWT	5.799999763
drg_50409165	5BWR	4.400002346
drg_50409178	5BWX	1.204119983
drg_50409794	3BLA	1.397940009
drg_50410332	3KRL	-0.09691001301
drg_50410964	5A09	0.5440680444
drg_50410980	5A0C	-0.5228787453
drg_50411626	3BX5	4.342422681
drg_50412173	2R64	2.176091259
drg_50412464	1YC3	6.602059991
drg_50412735	2PT9	3.146128036
drg_50412872	2WD3	0.7403626895
drg_50412906	3C7P	0
drg_50413123	5CF5	1
drg_50413124	5CF6	2.361727836
drg_50413152	5CF4	3.278753601
drg_50413837	3CP9	0.785329835
drg_50413849	3CPC	3.146128036
drg_50413852	3CPB	1.886490725
drg_50414024	3ZNO	3.698970004
drg_50414026	6HTK	3.698970004
drg_50414031	5CAH	2.42975228
drg_50414033	3ZNN	2.389166084
drg_50414113	1WCC	5.544068044
drg_50414125	2ADU	1.255272505
drg_50414929	3CTH	1.544068044
drg_50414931	3CTJ	2.041392685
drg_50414941	3CGO	3.477121255
drg_50414945	3CGF	2.602059991
drg_50415193	1JHP	6.301029996
drg_50415800	4UQS	3.255272505
drg_50416207	3L5R	5.447158031
drg_50416223	1GBN	5.593286067
drg_50416225	5RST	7
drg_50416231	5FP9	6.698970004
drg_50416244	2Z2P	6.394101302
drg_50416252	4DSY	6.698970004
drg_50416256	5S98	7
drg_50416535	3D4L	1.505149978
drg_50417556	5CF8	3.748188027
drg_50417881	5CGV	2.681241237
drg_50418100	4ZK5	0.5682017241
drg_50418700	4GL7	1.079181246
drg_50419397	3HFB	1.602059991
drg_50419661	3C84	2.934498451
drg_50419662	3C79	3.414973348
drg_50420396	3CJO	4.311753861
drg_50420572	1KI4	3.544068044
drg_50420592	3HFG	1.414973348
drg_50421278	5BQ0	1.176091259
drg_50421331	5CY3	2.867467488
drg_50421332	5CXH	2.713490543
drg_50422072	3D83	1.431363764
drg_50422074	3D7Z	1.72427587
drg_50422945	2VV9	1.230448921
drg_50423280	3DPD	3.468199586
drg_50423844	3NIF	4.113943352
drg_50423845	3T3M	1.982271233
drg_50424048	4XG6	0.8633228601
drg_50424237	5GHV	1.079181246
drg_50424256	2JFZ	3.146128036
drg_50424294	4RSS	0.2304489214
drg_50424976	4ZGX	1.146128036
drg_50425032	5AAU	4.500003068
drg_50426029	1ND5	0.6020599913
drg_50426410	4J36	1.301029996
drg_50426454	6TEV	3.698970004
drg_50426629	4X8T	4.209997296
drg_50426634	3NUU	4.477121255
drg_50427287	4QP7	3.770852012
drg_50427298	4QP8	2.447158031
drg_50427443	4HBP	0.9912260757
drg_50427560	4QP9	1.851258349
drg_50427576	4QPA	1.568201724
drg_50429673	5CTE	2.041392685
drg_50429688	5CTC	2.903089987
drg_50430107	2G1M	3.146128036
