ids	Ligand	Target	Y
5XI3	CC(Nc1ccc2N(C)C(=O)C(C)N(C3CC3)c2c1)c1ccccc1	/home/ahr/Desktop/bindingDB_IC50_v2/structures/5XI3.pdb	2.531478917
4GL5	CC#CCO[C@@H]1C[C@H]2[C@@H]3CCC(=O)[C@@]3(C)CC[C@@H]2[C@@]2(C)C=CC(=O)C=C12	/home/ahr/Desktop/bindingDB_IC50_v2/structures/4GL5.pdb	2.050379756
7Q11	CC(C)C[C@H](NC(=O)CNC(=O)c1cc(Cl)ccc1Cl)B(O)O	/home/ahr/Desktop/bindingDB_IC50_v2/structures/7Q11.pdb	1.491361694
4YZN	COc1cc(C(=O)N2CCOCC2)c(F)cc1Nc1ncc(c(NC2CC2)n1)C(F)(F)F	/home/ahr/Desktop/bindingDB_IC50_v2/structures/4YZN.pdb	0.602059991
4G2L	C[C@@H](N1CC(C1)c1ncccn1)c1nc2n(ncc2c(=O)[nH]1)C1CCCC1	/home/ahr/Desktop/bindingDB_IC50_v2/structures/4G2L.pdb	4.728353782
6N77	COc1ccc(Cl)cc1-c1nn(C)cc1NC(=O)c1cnn2cccnc12	/home/ahr/Desktop/bindingDB_IC50_v2/structures/6N77.pdb	1.350248018
4HGE	Cc1cc(NC(=O)c2cnn3cccnc23)n(n1)-c1cccc(Cl)c1	/home/ahr/Desktop/bindingDB_IC50_v2/structures/4HGE.pdb	3.662757832
4P38	CC(C)(C)c1c(cnn1-c1ccc(cc1)C(O)=O)C(=O)NC1C2CC3CC(C2)CC1C3	/home/ahr/Desktop/bindingDB_IC50_v2/structures/4P38.pdb	0.954242509
4D44	CCc1cc(O)c(Oc2cccnc2F)cc1F	/home/ahr/Desktop/bindingDB_IC50_v2/structures/4D44.pdb	1.113943352
7AP6	CCc1cc(O)c(Oc2ccc(cc2F)C(N)=O)cc1F	/home/ahr/Desktop/bindingDB_IC50_v2/structures/7AP6.pdb	1.079181246
5I7F	CCc1cc(O)c(Oc2ccccc2F)cc1F	/home/ahr/Desktop/bindingDB_IC50_v2/structures/5I7F.pdb	0.903089987
4HBY	CN1Cc2cc(ccc2NC1=O)S(=O)(=O)Nc1ccccc1	/home/ahr/Desktop/bindingDB_IC50_v2/structures/4HBY.pdb	3.643452676
4HBW	CCNS(=O)(=O)c1ccc2NC(=O)N(C)Cc2c1	/home/ahr/Desktop/bindingDB_IC50_v2/structures/4HBW.pdb	3.278753601
4HBX	CN1Cc2cc(ccc2NC1=O)S(=O)(=O)N1CCCC1	/home/ahr/Desktop/bindingDB_IC50_v2/structures/4HBX.pdb	3.681241237
4NYV	CN1Cc2cc(Br)ccc2NC1=O	/home/ahr/Desktop/bindingDB_IC50_v2/structures/4NYV.pdb	4.361727836
6HSG	ONC(=O)c1cccc(c1)-c1cn(CSc2ccccc2)nn1	/home/ahr/Desktop/bindingDB_IC50_v2/structures/6HSG.pdb	3.380211242
4BCD	Fc1ccc(cc1)-c1cn(nn1)[C@H]1C[C@H](N(C1)C(=O)CCCc1ccccc1)C(=O)N1CCCC1	/home/ahr/Desktop/bindingDB_IC50_v2/structures/4BCD.pdb	5
5LBZ	C(CN1CCCC1)Oc1ccc2Nc3nccc(n3)-c3cccc(COCC=CCOCc1c2)c3	/home/ahr/Desktop/bindingDB_IC50_v2/structures/5LBZ.pdb	2.716003344
4HGL	COc1cnc(nc1-c1cc2c(CCNC2=O)[nH]1)-c1cnc2ccccc2c1	/home/ahr/Desktop/bindingDB_IC50_v2/structures/4HGL.pdb	0.954242509
4HGT	COc1cnc(COc2ccc(F)c(F)c2)cc1-c1cc2c(CCNC2=O)[nH]1	/home/ahr/Desktop/bindingDB_IC50_v2/structures/4HGT.pdb	0.698970004
1YSG	OC(=O)c1ccc(cc1)-c1ccc(F)cc1	/home/ahr/Desktop/bindingDB_IC50_v2/structures/1YSG.pdb	5.477121255
1YSG	Oc1cccc2CCCCc12	/home/ahr/Desktop/bindingDB_IC50_v2/structures/1YSG.pdb	6.633468456
4QXM	Cc1cc(C)n(Cc2ccc(cc2)C(=O)NCc2ccc(F)cc2Cl)n1	/home/ahr/Desktop/bindingDB_IC50_v2/structures/4QXM.pdb	1.602059991
7S9I	COc1c(C)cnc(Cn2cc(C#CCC(C)(C)O)c3c(Cl)nc(N)nc23)c1C	/home/ahr/Desktop/bindingDB_IC50_v2/structures/7S9I.pdb	0.041392685
1I53	Cc1ccnc2c1ccc1c(C)ccnc21	/home/ahr/Desktop/bindingDB_IC50_v2/structures/1I53.pdb	5.049218023
5ARD	Cc1ccc(nc1)-c1ccc(C)cn1	/home/ahr/Desktop/bindingDB_IC50_v2/structures/5ARD.pdb	5.309630167
4B0G	Cc1cc(CN2CCN(CC2)c2c(Br)cnc3nc([nH]c23)-c2cncn2C)no1	/home/ahr/Desktop/bindingDB_IC50_v2/structures/4B0G.pdb	1.176091259
2R9M	CN1CCC(CC1)(NC(=O)[C@H](CC1CCCCC1)NC(=O)N1CCOCC1)C#N	/home/ahr/Desktop/bindingDB_IC50_v2/structures/2R9M.pdb	2.995635195
5QOL	O=C(N1CCCCCC1)c1ccc2OCOc2c1	/home/ahr/Desktop/bindingDB_IC50_v2/structures/5QOL.pdb	5
3VW9	COCCCn1ccc2cc(cnc12)-c1cc(cc(=O)n1O)-c1ccccc1	/home/ahr/Desktop/bindingDB_IC50_v2/structures/3VW9.pdb	1.041392685
3VYF	CC(C)CC(CC(C)C)NC(=O)[C@@H]1CNC[C@@H](C1)N1CC(=O)N(CC1(C)C)c1ccccc1Cl	/home/ahr/Desktop/bindingDB_IC50_v2/structures/3VYF.pdb	1
3VYE	CC(C)CCNC(=O)[C@@H]1CNC[C@@H](C1)N1CC(=O)N(CC1(C)C)c1ccccc1Cl	/home/ahr/Desktop/bindingDB_IC50_v2/structures/3VYE.pdb	1.73239376
3VYD	CC(C)CCNC(=O)[C@@H]1CNC[C@H](CN2CC(=O)N(CC2(C)C)c2ccccc2Cl)C1	/home/ahr/Desktop/bindingDB_IC50_v2/structures/3VYD.pdb	3
4BBF	O=C(Nc1ccc(cc1)-c1ccnc(Nc2ccc(cc2)N2CCOCC2)n1)[C@H]1CCCN1	/home/ahr/Desktop/bindingDB_IC50_v2/structures/4BBF.pdb	2.95927995
3T0T	CC(=NNC(=O)c1cc(Br)ccc1O)c1nc2ccccc2[nH]1	/home/ahr/Desktop/bindingDB_IC50_v2/structures/3T0T.pdb	1.959041392
4G1W	COC(=O)c1c(Cc2ccc(cc2)S(=O)(=O)CCO)c(=O)c2ccc(F)cc2n1-c1ccccc1	/home/ahr/Desktop/bindingDB_IC50_v2/structures/4G1W.pdb	2.340444115
4HEU	OCC1CCN(CC1)c1ncccc1Oc1ccc(Nc2nc3ccccc3[nH]2)cc1	/home/ahr/Desktop/bindingDB_IC50_v2/structures/4HEU.pdb	4.477121255
6F2U	COc1ccc(Cn2nnc(O)c2C(=O)Nc2cccc(c2)C(F)(F)F)cc1	/home/ahr/Desktop/bindingDB_IC50_v2/structures/6F2U.pdb	5
7YEP	NCCOB(c1ccccc1)c1ccccc1	/home/ahr/Desktop/bindingDB_IC50_v2/structures/7YEP.pdb	3
6AOC	On1c(=O)[nH]c2sc(Cc3ccccc3)cc2c1=O	/home/ahr/Desktop/bindingDB_IC50_v2/structures/6AOC.pdb	1.633468456
1V97	N#Cc1cc(ccn1)-c1n[nH]c(n1)-c1ccncc1	/home/ahr/Desktop/bindingDB_IC50_v2/structures/1V97.pdb	1.176091259
3K3I	Brc1ccc(cc1)-c1c[nH]c(n1)[C@@H]1Cc2ccccc2CN1	/home/ahr/Desktop/bindingDB_IC50_v2/structures/3K3I.pdb	3.278753601
4BNT	FC(F)(F)c1nc2ccccc2[nH]1	/home/ahr/Desktop/bindingDB_IC50_v2/structures/4BNT.pdb	5.410000003
5N3J	OC(=O)c1ccc(cc1)[N+]([O-])=O	/home/ahr/Desktop/bindingDB_IC50_v2/structures/5N3J.pdb	5.699999997
3DLP	OC(=O)c1ccc(Cl)cc1	/home/ahr/Desktop/bindingDB_IC50_v2/structures/3DLP.pdb	5.269999991
7SLW	CC(C)(C)c1ccc(cc1)C(O)=O	/home/ahr/Desktop/bindingDB_IC50_v2/structures/7SLW.pdb	6.32
5S9B	COc1cccc(c1)C(O)=O	/home/ahr/Desktop/bindingDB_IC50_v2/structures/5S9B.pdb	5.299999997
5RTH	OC(=O)c1cccc(Cl)c1	/home/ahr/Desktop/bindingDB_IC50_v2/structures/5RTH.pdb	5.29
6PQW	Cc1cccc(c1)C(O)=O	/home/ahr/Desktop/bindingDB_IC50_v2/structures/6PQW.pdb	5.239999993
4MG9	CCCCOC(=O)c1ccc(O)cc1	/home/ahr/Desktop/bindingDB_IC50_v2/structures/4MG9.pdb	3.152288344
3L5U	NS(=O)(=O)c1nc2ccc(O)cc2s1	/home/ahr/Desktop/bindingDB_IC50_v2/structures/3L5U.pdb	0.602059991
3S74	NS(=O)(=O)c1cc2ccccc2s1	/home/ahr/Desktop/bindingDB_IC50_v2/structures/3S74.pdb	0.716003344
6FMD	Oc1nn2ccccc2c1C(=O)Nc1c(F)c(F)c(-c2ccccc2)c(F)c1F	/home/ahr/Desktop/bindingDB_IC50_v2/structures/6FMD.pdb	0.079181246
3S71	NS(=O)(=O)c1cc2ccccc2o1	/home/ahr/Desktop/bindingDB_IC50_v2/structures/3S71.pdb	0.903089987
6G07	CCS(=O)(=O)c1ccc(CC(=O)Nc2cnc(O[C@@H](C)c3ccccc3)c(Cl)c2)cc1	/home/ahr/Desktop/bindingDB_IC50_v2/structures/6G07.pdb	2.40654018
6FZU	CCOc1ccc(NC(C)=O)cc1Cl	/home/ahr/Desktop/bindingDB_IC50_v2/structures/6FZU.pdb	5.334453751
4X3T	COc1cccc(C(=O)N2CCN(CC2)C(=O)COc2cccc(C)c2)c1OC	/home/ahr/Desktop/bindingDB_IC50_v2/structures/4X3T.pdb	4.826074803
4WUP	NS(=O)(=O)c1ccc(SCCO)cc1	/home/ahr/Desktop/bindingDB_IC50_v2/structures/4WUP.pdb	1.568201724
6SEY	NS(=O)(=O)c1ccc(CCCCO)cc1	/home/ahr/Desktop/bindingDB_IC50_v2/structures/6SEY.pdb	1.176091259
7V1O	Nc1cccc2ccccc12	/home/ahr/Desktop/bindingDB_IC50_v2/structures/7V1O.pdb	5.257678575
4CUS	Oc1ccnc2ccccc12	/home/ahr/Desktop/bindingDB_IC50_v2/structures/4CUS.pdb	5.698970004
2ORL	Nc1ccc(O)cc1	/home/ahr/Desktop/bindingDB_IC50_v2/structures/2ORL.pdb	5.698970004
4C1D	C[C@@H](CS)C(=O)N1CCC[C@@H]1C(O)=O	/home/ahr/Desktop/bindingDB_IC50_v2/structures/4C1D.pdb	4.040008636
1D5J	COc1ccc(cc1)S(=O)(=O)N1CCCSC(C)(C)[C@H]1C(=O)NO	/home/ahr/Desktop/bindingDB_IC50_v2/structures/1D5J.pdb	4
4UM3	Brc1ccc(cn1)N1CCCNCC1	/home/ahr/Desktop/bindingDB_IC50_v2/structures/4UM3.pdb	0
3U8N	CCOc1cc(cnc1Br)N1CCCNCC1	/home/ahr/Desktop/bindingDB_IC50_v2/structures/3U8N.pdb	-0.060480747
5YA5	COc1ccc(Cc2nnc3sc(nn23)-c2cc3ccccc3[nH]2)cc1	/home/ahr/Desktop/bindingDB_IC50_v2/structures/5YA5.pdb	2.278753601
6GNN	OC(=O)CCc1nc2sc3CCCc3c2c(=O)[nH]1	/home/ahr/Desktop/bindingDB_IC50_v2/structures/6GNN.pdb	3.839980558
5LP6	COc1cc2CC[C@@H](NC(C)=O)c3cc(=O)c(SC)ccc3-c2c(OC)c1OC	/home/ahr/Desktop/bindingDB_IC50_v2/structures/5LP6.pdb	3.989999902
7VR7	N[C@@H](CC(=O)Nc1ccc(Oc2cc(F)c(F)cc2Br)cc1)C(O)=O	/home/ahr/Desktop/bindingDB_IC50_v2/structures/7VR7.pdb	3.698970004
2IPF	C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@]34C)[C@@H]1CC[C@H]2O	/home/ahr/Desktop/bindingDB_IC50_v2/structures/2IPF.pdb	1.200029267
6ONK	Cc1cc(Cl)ccc1O	/home/ahr/Desktop/bindingDB_IC50_v2/structures/6ONK.pdb	5.079999987
6I66	CCC(C)c1ccc(O)cc1	/home/ahr/Desktop/bindingDB_IC50_v2/structures/6I66.pdb	4.929999981
4TV1	CCCOC(=O)c1ccc(O)cc1	/home/ahr/Desktop/bindingDB_IC50_v2/structures/4TV1.pdb	5.489999995
4MGD	Oc1ccc(cc1)C(c1ccc(O)cc1)C(Cl)(Cl)Cl	/home/ahr/Desktop/bindingDB_IC50_v2/structures/4MGD.pdb	3.960000076
1LI3	Oc1cccc(Cl)c1	/home/ahr/Desktop/bindingDB_IC50_v2/structures/1LI3.pdb	5.66
6GR7	OC(=O)COc1cc(Cl)c(Cl)cc1Cl	/home/ahr/Desktop/bindingDB_IC50_v2/structures/6GR7.pdb	5.66
7ZH6	C[C@]12C[C@H](O)[C@H]3[C@@H](CCC4=CC(=O)CC[C@]34C)[C@@H]1CC[C@@H]2C(=O)CO	/home/ahr/Desktop/bindingDB_IC50_v2/structures/7ZH6.pdb	4.370000034
6I61	CCC(C)(c1ccc(O)cc1)c1ccc(O)cc1	/home/ahr/Desktop/bindingDB_IC50_v2/structures/6I61.pdb	4.580000004
3UZY	C[C@]12CC[C@H]3[C@@H](CC[C@@H]4CC(=O)CC[C@]34C)[C@@H]1CC[C@@H]2O	/home/ahr/Desktop/bindingDB_IC50_v2/structures/3UZY.pdb	2.58000069
2O2U	Fc1ccccc1C(=O)Nc1sc2CCCCc2c1C#N	/home/ahr/Desktop/bindingDB_IC50_v2/structures/2O2U.pdb	4
2O0U	O=C(CCN1CCCCC1)N1CCc2c(C1)sc(NC(=O)c1cccc3ccccc13)c2C#N	/home/ahr/Desktop/bindingDB_IC50_v2/structures/2O0U.pdb	4
7KOQ	Clc1ccc(cn1)C1CC2CCC1N2	/home/ahr/Desktop/bindingDB_IC50_v2/structures/7KOQ.pdb	0.041392685
3D3P	CCn1ncc2c(NC3CCOCC3)c(cnc12)C(=O)NCc1ccccc1	/home/ahr/Desktop/bindingDB_IC50_v2/structures/3D3P.pdb	0.499687083
3FRG	COc1cccc(Nc2c(cnc3ccc(cc23)S(C)(=O)=O)C(N)=O)c1	/home/ahr/Desktop/bindingDB_IC50_v2/structures/3FRG.pdb	0.599883072
3LLE	CN1Cc2c3OCOc3ccc2-c2ccc3cc4OCOc4cc3c12	/home/ahr/Desktop/bindingDB_IC50_v2/structures/3LLE.pdb	5
3OWH	COC(=O)Nc1ccc2[nH]c(I)c(CCNC(C)=O)c2c1	/home/ahr/Desktop/bindingDB_IC50_v2/structures/3OWH.pdb	-0.519993057
4Q33	CC(Oc1cc[n+]([O-])c2ccccc12)c1cn(nn1)-c1ccc(Cl)cc1	/home/ahr/Desktop/bindingDB_IC50_v2/structures/4Q33.pdb	1.113943352
5U1W	OCCNCCNc1ccc2c(NC(=O)CC34CC5CC(CC(C5)C3)C4)cccc2n1	/home/ahr/Desktop/bindingDB_IC50_v2/structures/5U1W.pdb	1
3IGG	COc1ccc(CC(=O)Nc2cn(cn2)[C@@H]2C[C@H](O)C2)cc1	/home/ahr/Desktop/bindingDB_IC50_v2/structures/3IGG.pdb	1.977723605
3IG7	COc1ccc(CC(=O)Nc2cn(cn2)[C@@H]2C[C@@H](C2)NC(C)=O)cc1	/home/ahr/Desktop/bindingDB_IC50_v2/structures/3IG7.pdb	0.954242509
2WAJ	COc1cc2CCN=C(c3cccc(Br)c3)c2cc1Cl	/home/ahr/Desktop/bindingDB_IC50_v2/structures/2WAJ.pdb	2.600003087
3U7K	COc1ccccc1NC(=O)N[C@H](C(=O)N(CC1CCCC1)CC(=O)NO)C(C)(C)C	/home/ahr/Desktop/bindingDB_IC50_v2/structures/3U7K.pdb	1.462397998
2ERZ	O=c1[nH]ccc2c(cccc12)S(=O)(=O)N1CCCNCC1	/home/ahr/Desktop/bindingDB_IC50_v2/structures/2ERZ.pdb	2.880001388
6ELR	CN1CCN(CC1)c1cc(Nc2ncc(C)c(Nc3cccc(CO)c3)n2)cc(c1)S(C)(=O)=O	/home/ahr/Desktop/bindingDB_IC50_v2/structures/6ELR.pdb	0.477121255
6Y2U	Nc1nccc2c(cccc12)S(=O)(=O)N1CCCNCC1	/home/ahr/Desktop/bindingDB_IC50_v2/structures/6Y2U.pdb	3.500000321
2AJY	COC(=O)[C@@H]1[C@H]2CC[C@@H](C[C@@H]1O)N2C	/home/ahr/Desktop/bindingDB_IC50_v2/structures/2AJY.pdb	5.619999996
3OUI	OC(=O)CNC(=O)c1nc2cc(Cl)c(Cl)cc2[nH]1	/home/ahr/Desktop/bindingDB_IC50_v2/structures/3OUI.pdb	4.099999858
3IPH	Cc1ccc(cc1-c1ccc(cn1)C(=O)NCC1CC1)C(=O)NC1CC1	/home/ahr/Desktop/bindingDB_IC50_v2/structures/3IPH.pdb	2.500003068
2YIG	OC1(CN2CCC1CC2)C#Cc1ccc(Oc2ccc(cc2)C(=O)NCc2ccncc2)cc1	/home/ahr/Desktop/bindingDB_IC50_v2/structures/2YIG.pdb	2.099991234
3ZRK	O=c1[nH]ccc2oc(cc12)-c1ccncc1	/home/ahr/Desktop/bindingDB_IC50_v2/structures/3ZRK.pdb	2.099991234
3ZRL	Brc1c[nH]c(=O)c2cc(sc12)-c1ccncc1	/home/ahr/Desktop/bindingDB_IC50_v2/structures/3ZRL.pdb	2.200001865
3ZRM	Oc1ccc(cc1)-c1c[nH]c(=O)c2cc(sc12)-c1ccncc1	/home/ahr/Desktop/bindingDB_IC50_v2/structures/3ZRM.pdb	2.099991234
4WM7	Cc1cc(CCCOc2c(C)cc(cc2C)-c2noc(n2)C(F)(F)F)on1	/home/ahr/Desktop/bindingDB_IC50_v2/structures/4WM7.pdb	4
7CR4	Fc1ccc(cc1)C(=O)Nc1ccc(Cl)nc1	/home/ahr/Desktop/bindingDB_IC50_v2/structures/7CR4.pdb	4.819543936
4AUA	O=C(c1ccc[nH]1)c1nc2ccccc2[nH]1	/home/ahr/Desktop/bindingDB_IC50_v2/structures/4AUA.pdb	3.857332496
1YKI	NC(=O)NN=Cc1ccc(o1)[N+]([O-])=O	/home/ahr/Desktop/bindingDB_IC50_v2/structures/1YKI.pdb	4.944975908
3WIK	CC(=O)Nc1nnc(s1)-c1ccc(cc1)[N+]([O-])=O	/home/ahr/Desktop/bindingDB_IC50_v2/structures/3WIK.pdb	4.428134794
3AT3	OC(=O)Cc1ccn(c1)-c1cncc(n1)-n1ncc2ccc(NC3CCCC3)cc12	/home/ahr/Desktop/bindingDB_IC50_v2/structures/3AT3.pdb	2.041392685
3V04	OCCONC(=O)c1ccc2[nH]ncc2c1Nc1ccc(I)cc1F	/home/ahr/Desktop/bindingDB_IC50_v2/structures/3V04.pdb	1.113943352
3V01	OC[C@@H](O)CONC(=O)c1oc2ccncc2c1Nc1ccc(I)cc1F	/home/ahr/Desktop/bindingDB_IC50_v2/structures/3V01.pdb	1.397940009
4MNE	C[C@H](O)CONC(=O)c1oc2c(F)cncc2c1Nc1ccc(I)cc1F	/home/ahr/Desktop/bindingDB_IC50_v2/structures/4MNE.pdb	1.544068044
3S3I	Cc1ccc(cc1-c1ccn2c(nnc2c1)C(C)(C)C)C(=O)NC1CC1	/home/ahr/Desktop/bindingDB_IC50_v2/structures/3S3I.pdb	3.505149978
4.00E+26	Oc1c(cc(Cl)c2cccnc12)C(Nc1ccccn1)c1ccco1	/home/ahr/Desktop/bindingDB_IC50_v2/structures/4.00E+26.pdb	2.903089987
4F63	Cc1cc(Nc2nc(NCCc3cccnc3)ncc2Br)[nH]n1	/home/ahr/Desktop/bindingDB_IC50_v2/structures/4F63.pdb	3.400000617
4F64	COCCCc1cc(Nc2nc(NCc3cc(C)no3)ncc2Br)[nH]n1	/home/ahr/Desktop/bindingDB_IC50_v2/structures/4F64.pdb	2.900000965
4F65	Cc1cc(CNc2ncc(Br)c(Nc3cc(CCc4ccccc4)n[nH]3)n2)on1	/home/ahr/Desktop/bindingDB_IC50_v2/structures/4F65.pdb	1.800029359
4B1F	CC(C)Cn1c2nn(Cc3cccc4ccccc34)c(-c3cncn3C)c2c(=O)n(C)c1=O	/home/ahr/Desktop/bindingDB_IC50_v2/structures/4B1F.pdb	2.079181246
4BQP	Cc1csc(n1)C(C)(O)c1nnc(Nc2ccn(Cc3c(F)cccc3F)n2)s1	/home/ahr/Desktop/bindingDB_IC50_v2/structures/4BQP.pdb	0.477121255
5G0V	CNC(=O)CN(C1CCN(CC1)c1ccccn1)C(=O)Cc1ccc(cc1)-n1cccn1	/home/ahr/Desktop/bindingDB_IC50_v2/structures/5G0V.pdb	3.770852012
4R9R	Oc1cc(CC2CCCCC2)[nH]c(=O)c1-c1ccccc1	/home/ahr/Desktop/bindingDB_IC50_v2/structures/4R9R.pdb	2.770852012
4R9S	CC1(C)CCC(Cc2cc(O)c(-c3ccccc3)c(=O)[nH]2)CC1	/home/ahr/Desktop/bindingDB_IC50_v2/structures/4R9S.pdb	2.755874856
7XIJ	COc1ccc2n(cc(C(=O)Nc3cc(cc(-c4cnn(C)c4)c3F)C(O)=O)c2c1)C(C)=O	/home/ahr/Desktop/bindingDB_IC50_v2/structures/7XIJ.pdb	4.301029996
7XNG	CC(=O)n1cc(C(=O)Nc2cc(COC3CCCCO3)cc(c2)C(O)=O)c2ccccc12	/home/ahr/Desktop/bindingDB_IC50_v2/structures/7XNG.pdb	3.399673721
5XXH	CC(=O)c1cn(CC(=O)N2CCC[C@@H](C2)C(O)=O)c2ccccc12	/home/ahr/Desktop/bindingDB_IC50_v2/structures/5XXH.pdb	3.832508913
7UDG	CN1Cc2cc(ccc2N[C@@H](CC(O)=O)C1=O)C(=O)N1CCC(CC1)C1CCNCC1	/home/ahr/Desktop/bindingDB_IC50_v2/structures/7UDG.pdb	1.447158031
7F8U	OC(=O)Cn1c(cc2ccccc12)C(=O)Nc1nc(cs1)-c1ccccc1Cl	/home/ahr/Desktop/bindingDB_IC50_v2/structures/7F8U.pdb	-0.251811973
3HNB	O[C@@H](COc1ccc(Cl)cc1Cl)Cn1c2ccccc2n(CCN2CCCCC2)c1=N	/home/ahr/Desktop/bindingDB_IC50_v2/structures/3HNB.pdb	4.196176185
3TGM	O=C(CC(c1ccccc1)c1ccccc1)Cn1ccnc1	/home/ahr/Desktop/bindingDB_IC50_v2/structures/3TGM.pdb	2.662757832
7KAA	CCC(CC)n1c(O)nc2ncc(nc12)C#C	/home/ahr/Desktop/bindingDB_IC50_v2/structures/7KAA.pdb	4.301029996
5OP6	OC(=O)CNC(=O)c1c(O)n(C2CCCCC2)c(=O)n(C2CCCCC2)c1=O	/home/ahr/Desktop/bindingDB_IC50_v2/structures/5OP6.pdb	0.544068044
6DKI	CNC(=O)c1cnc(N)c(O[C@H]2CN(CC2(F)F)C(=O)Cc2ccc(OC(F)(F)F)cc2)c1	/home/ahr/Desktop/bindingDB_IC50_v2/structures/6DKI.pdb	0.342422681
7N4W	COc1cc2CCN3Cc4c(CC3c2cc1OC)ccc(OC)c4OC	/home/ahr/Desktop/bindingDB_IC50_v2/structures/7N4W.pdb	1.176091259
5K3N	COc1cc(O)c(C(CC(=O)N2CC(C)CC(C)C2)c2ccc3OCOc3c2)c(OC)c1	/home/ahr/Desktop/bindingDB_IC50_v2/structures/5K3N.pdb	1.880813592
5AX9	COc1ccc(cc1-c1ccnc(Nc2ccc(N3CCOCC3)c(OC)c2)c1)C#N	/home/ahr/Desktop/bindingDB_IC50_v2/structures/5AX9.pdb	3.799340549
4E8Z	OC(=O)COc1ccc2sc(CNc3nncc(n3)-c3c(Cl)cccc3Cl)nc2c1	/home/ahr/Desktop/bindingDB_IC50_v2/structures/4E8Z.pdb	2.361727836
4GU6	CN(c1ncccc1CNc1c(cnc2[nH]c(cc12)-c1ccccc1)C#N)S(C)(=O)=O	/home/ahr/Desktop/bindingDB_IC50_v2/structures/4GU6.pdb	3.041392685
4HLW	C(CSc1nc2ccccc2[nH]1)Oc1ccccc1	/home/ahr/Desktop/bindingDB_IC50_v2/structures/4HLW.pdb	3.633468456
4I9U	COc1ccc(Cl)cc1NC(=O)CSc1ccc(cn1)C(O)=O	/home/ahr/Desktop/bindingDB_IC50_v2/structures/4I9U.pdb	5.886490725
4I9N	OC(=O)COc1cc(F)cc(c1)-c1ccc(cn1)C(O)=O	/home/ahr/Desktop/bindingDB_IC50_v2/structures/4I9N.pdb	6.342422681
5RVU	OC(=O)c1ccc(nc1)-c1ccccc1	/home/ahr/Desktop/bindingDB_IC50_v2/structures/5RVU.pdb	6.301029996
1OAX	O=c1c2cccc3cccc(c23)c1=O	/home/ahr/Desktop/bindingDB_IC50_v2/structures/1OAX.pdb	6.153814864
4I9I	COc1ccccc1NC(=O)c1ccc(NC(=O)CCc2nc3ccccc3c(=O)[nH]2)cc1	/home/ahr/Desktop/bindingDB_IC50_v2/structures/4I9I.pdb	2.968949681
4QM1	Cn1nc(CC(=O)Nc2ccc3oc4CCCCc4c3c2)c2ccccc2c1=O	/home/ahr/Desktop/bindingDB_IC50_v2/structures/4QM1.pdb	1.301029996
6LOB	CCn1c2ccccc2c2cc(ccc12)C(=O)NCc1ccc(cc1)S(=O)(=O)CC	/home/ahr/Desktop/bindingDB_IC50_v2/structures/6LOB.pdb	2.222716471
4HVG	C[C@H](NC(=O)c1c[nH]c2ncc(nc12)C1CC1)C(C)(C)O	/home/ahr/Desktop/bindingDB_IC50_v2/structures/4HVG.pdb	4.477121255
4HVD	C[C@H](NC(=O)c1c[nH]c2ncc(nc12)C1CC1)C(C)(C)C	/home/ahr/Desktop/bindingDB_IC50_v2/structures/4HVD.pdb	3.738780558
4HVI	C[C@@H](NC(=O)c1c[nH]c2ncc(nc12)C1CC1)C(=O)N1CCCCC1	/home/ahr/Desktop/bindingDB_IC50_v2/structures/4HVI.pdb	2.557507202
4HVH	C[C@@H](NC(=O)c1c[nH]c2ncc(nc12)C1CC1)C(C)(C)O	/home/ahr/Desktop/bindingDB_IC50_v2/structures/4HVH.pdb	2
4HLE	CC(C)n1ncnc1-c1cc2CCOc3cc(ccc3-c2s1)C(N)=O	/home/ahr/Desktop/bindingDB_IC50_v2/structures/4HLE.pdb	2.190331698
4GJC	Cc1ccc(cc1)S(=O)(=O)N[C@H]1CNC[C@H](C1)C(=O)NCC1c2ccccc2Oc2ccccc12	/home/ahr/Desktop/bindingDB_IC50_v2/structures/4GJC.pdb	1.954242509
6HJI	C\C=C\C(O)=O	/home/ahr/Desktop/bindingDB_IC50_v2/structures/6HJI.pdb	5.776701184
6FP4	OC(=O)c1ccc2cccnc2n1	/home/ahr/Desktop/bindingDB_IC50_v2/structures/6FP4.pdb	7
4HSG	O=C(NCC(=O)c1ccccc1)Nc1ccc2nnsc2c1	/home/ahr/Desktop/bindingDB_IC50_v2/structures/4HSG.pdb	2.681241237
1DI9	COc1cc2ncnc(Nc3cccc(SC)c3)c2cc1OC	/home/ahr/Desktop/bindingDB_IC50_v2/structures/1DI9.pdb	2.103803721
4HLD	Cc1cn([C@H]2CCCN(C2)S(=O)(=O)c2ccc(O)c(Oc3cccc(Cl)c3)c2)c(=O)[nH]c1=O	/home/ahr/Desktop/bindingDB_IC50_v2/structures/4HLD.pdb	4.431363764
4GK3	CCCCn1c(cn2c1nc1n(C)c(=O)[nH]c(=O)c21)-c1ccccc1C	/home/ahr/Desktop/bindingDB_IC50_v2/structures/4GK3.pdb	2.45331834
4HEV	ONC(=O)CC12CC3CC(CC(C3)C1)C2	/home/ahr/Desktop/bindingDB_IC50_v2/structures/4HEV.pdb	3
